Age,Salary,Height,Gender,Marital Status,Education Level,Job Satisfaction,City,Province
29.57984058255322,57387.74600936751,80.84505054866979,Male,Single,PhD,Medium,Bogor,Jawa Barat
50.65196587670407,32356.426786970464,34.33336664030122,Male,Married,Bachelor's,High,Medan,Sumatera Utara
32.71136195301247,17080.543246025398,69.83009772799713,Female,Married,Bachelor's,Low,Bogor,Jawa Barat
43.81688054653572,41072.41355757228,54.26312461024085,Male,Single,Bachelor's,High,Malang,Jawa Timur
37.056449122797254,22944.69264246865,42.239109359562946,Female,Divorced,Master's,High,Samarinda,Kalimantan Timur
38.154738727436865,17240.76467064617,99.34323261636557,Female,Divorced,PhD,High,Tangerang,Banten
50.961158675526626,19303.934604495782,92.43454185613196,Female,Single,PhD,Medium,Pontianak,Kalimantan Barat
27.47748164239333,42752.82285679411,21.9807243674735,Male,Single,Master's,Medium,Semarang,Jawa Tengah
66.28753596560013,71719.55194843843,70.03688093825627,Female,Single,Bachelor's,High,Palembang,Sumatera Selatan
17.325881099171546,37028.65154786609,68.7983303817035,Female,Single,Master's,Medium,Denpasar,Bali
33.23032011768686,40363.868806660554,46.56336515715651,Female,Married,Bachelor's,Low,Bekasi,Jawa Barat
45.812754569242635,65607.64248479003,62.604245486222936,Male,Married,Bachelor's,Low,Banda Aceh,Aceh
48.59608416365903,16777.140351731658,38.65939710037833,Female,Single,Bachelor's,Low,Yogyakarta,DI Yogyakarta
39.69381563256783,47102.82282506026,53.09653913132689,Male,Divorced,Bachelor's,Low,Yogyakarta,DI Yogyakarta
40.253920860979946,36105.666827789144,45.5731394062629,Male,Married,Master's,High,Palembang,Sumatera Selatan
46.33715110925902,48195.87567245102,71.02374444537136,Female,Single,Bachelor's,Medium,Surabaya,Jawa Timur
37.99609679305016,28517.067475392876,45.72773983039292,Female,Divorced,Master's,Low,Banda Aceh,Aceh
59.11135635315378,24125.661723557212,14.87749088100665,Male,Married,Bachelor's,High,Jakarta,DKI Jakarta
51.91153848501083,38958.58555896773,67.51752708666504,Male,Married,Master's,Low,Tangerang,Banten
52.34671656307325,82834.14724246714,21.771994557441786,Male,Single,PhD,Medium,Surabaya,Jawa Timur
28.43996259618458,55851.68936369318,53.109422869209766,Male,Divorced,Master's,Medium,Makassar,Sulawesi Selatan
39.96795048272586,28173.965320354593,28.102850283483264,Female,Single,PhD,Medium,Yogyakarta,DI Yogyakarta
37.09394266663085,18573.924769386194,47.71492409463977,Female,Married,Master's,Low,Jakarta,DKI Jakarta
27.927182116036946,15661.587826067227,52.5752588642373,Male,Divorced,PhD,Low,Bandung,Jawa Barat
45.68213439129497,70126.05771038127,40.834277958816756,Male,Married,Master's,Low,Palembang,Sumatera Selatan
34.01060514886238,22526.75191521158,10.816108588780565,Male,Single,Bachelor's,High,Medan,Sumatera Utara
49.52024978805308,30860.83840307346,44.410759819397896,Female,Single,PhD,High,Bekasi,Jawa Barat
27.087509682373685,70305.5177289015,36.68086563775256,Male,Married,Bachelor's,Medium,Surabaya,Jawa Timur
63.34752796694367,16204.581214489524,62.131129826078876,Male,Single,PhD,Medium,Pekanbaru,Riau
29.3476754383032,76583.14211936388,-3.197272890338894,Male,Single,Bachelor's,Low,Bandung,Jawa Barat
43.85093038360567,31990.03647214563,31.30920526348652,Male,Married,Bachelor's,Medium,Balikpapan,Kalimantan Timur
51.294171035044876,20449.39020869477,49.2622319017687,Male,Divorced,Master's,Medium,Bogor,Jawa Barat
33.58167440739854,32090.795916371673,55.18323327483549,Male,Married,Bachelor's,High,Depok,Jawa Barat
52.08209236462836,25303.591199818027,19.526914860381055,Male,Married,PhD,Medium,Depok,Jawa Barat
25.02061322859459,45270.45537425486,68.53256418133009,Male,Divorced,PhD,Low,Denpasar,Bali
59.87753008937328,26263.456967858583,96.10040535045596,Female,Single,PhD,High,Pekanbaru,Riau
41.18394044455486,13963.176515752544,49.422196123579454,Female,Divorced,Master's,Low,Tangerang,Banten
33.24665169640456,32523.517850487788,11.70668849308504,Female,Married,Master's,Low,Makassar,Sulawesi Selatan
37.11063695844335,18429.860359973456,-4.028922802235655,Male,Divorced,PhD,High,Pekanbaru,Riau
51.515950502105355,40221.62004063383,54.73768001437426,Female,Single,Bachelor's,Low,Samarinda,Kalimantan Timur
33.402081205944306,20059.032576517246,50.28738853679681,Male,Divorced,Master's,Medium,Depok,Jawa Barat
31.25835003750389,28452.565135185294,35.33615602787705,Female,Divorced,Bachelor's,Medium,Denpasar,Bali
38.120024231411406,39786.93623568209,59.229610997422014,Male,Married,Master's,High,Samarinda,Kalimantan Timur
25.699492533990416,32655.56739032536,35.43902179756728,Female,Divorced,Master's,Medium,Yogyakarta,DI Yogyakarta
64.6670708032436,41159.70988692482,54.10026345757734,Female,Married,Master's,Low,Semarang,Jawa Tengah
33.6368703142086,51028.704303557686,18.315139333531675,Male,Single,Master's,High,Bekasi,Jawa Barat
51.81101822034525,20354.00851575858,28.497798609544276,Female,Divorced,PhD,High,Banda Aceh,Aceh
43.723111087421046,35164.81295594693,25.478914795475845,Female,Divorced,Master's,Low,Surabaya,Jawa Timur
28.201057343734416,6872.2586503298935,57.55777611962182,Female,Married,Master's,Low,Bekasi,Jawa Barat
40.92258878023452,41096.023782022,-18.150559453118717,Female,Married,PhD,Low,Bekasi,Jawa Barat
51.19203613103973,31244.321754942946,36.505003327785204,Male,Single,PhD,High,Malang,Jawa Timur
38.55260264387802,22209.49364825623,44.0619503580898,Male,Married,PhD,High,Pontianak,Kalimantan Barat
56.510468296063365,42525.52280063921,72.53887656255064,Male,Married,PhD,Low,Jakarta,DKI Jakarta
54.27970010616423,65273.98139321794,54.44039836423025,Male,Single,Bachelor's,High,Yogyakarta,DI Yogyakarta
52.94589311055828,28623.722933959813,48.15261777291994,Male,Married,PhD,Low,Samarinda,Kalimantan Timur
35.02446196045104,22642.69935971326,73.21857500265246,Female,Married,PhD,Medium,Malang,Jawa Timur
26.962048178840668,39439.08589010322,60.014818462543076,Male,Married,PhD,High,Tangerang,Banten
33.023361130283675,18623.819648769942,56.42751977239939,Male,Married,Bachelor's,High,Jakarta,DKI Jakarta
43.55113222866736,26103.098813043835,49.91765169086463,Male,Single,PhD,High,Pekanbaru,Riau
48.09522727592062,66916.51528021588,95.68046904113832,Male,Single,Bachelor's,Low,Makassar,Sulawesi Selatan
12.76957173811418,37462.271602369125,55.54819942719794,Male,Married,Master's,High,Jakarta,DKI Jakarta
40.894528379047244,14189.627487205096,62.37525208181566,Male,Divorced,Bachelor's,Low,Batam,Kepulauan Riau
43.055159929201395,14787.007112353695,52.20544462100989,Female,Single,PhD,High,Yogyakarta,DI Yogyakarta
37.39192466789783,39381.161495978675,17.444303413833467,Female,Divorced,Bachelor's,High,Samarinda,Kalimantan Timur
57.786559907206424,55893.04808311301,-23.73875489158533,Male,Married,Bachelor's,High,Makassar,Sulawesi Selatan
46.48314096526132,16174.468681292405,30.020908224775127,Male,Married,Bachelor's,High,Bekasi,Jawa Barat
58.03249480505166,45472.19429551518,84.05504349671993,Male,Single,Bachelor's,Medium,Palembang,Sumatera Selatan
38.19251323544698,70627.28018584632,61.4933125037069,Female,Divorced,Bachelor's,Medium,Batam,Kepulauan Riau
53.187207402590026,93333.04404674553,32.79967210114725,Male,Single,Bachelor's,Medium,Jakarta,DKI Jakarta
62.255863128857754,42856.44752050854,36.525322725738306,Female,Single,Bachelor's,Low,Pekanbaru,Riau
58.052014840544594,46788.90107563854,19.186674705811754,Female,Single,Bachelor's,Medium,Balikpapan,Kalimantan Timur
26.80215928542647,12499.048322423638,54.448525432721965,Male,Married,Master's,Low,Samarinda,Kalimantan Timur
37.702210991949045,103764.19769650415,61.99361514848269,Female,Divorced,Master's,Medium,Depok,Jawa Barat
36.51285882915265,27234.910223624447,-10.710425688253878,Female,Married,PhD,Low,Pontianak,Kalimantan Barat
47.36030895599226,22771.48605807595,49.835085423682926,Male,Married,PhD,High,Medan,Sumatera Utara
49.92259621518893,31965.00318305441,78.89412962765216,Female,Married,PhD,High,Semarang,Jawa Tengah
30.094395237665427,77329.95742904514,0.6570453870812116,Female,Single,PhD,Medium,Bandung,Jawa Barat
41.88190068092019,109537.58636023893,89.96693607964443,Male,Married,PhD,Low,Medan,Sumatera Utara
14.740944681970227,38665.55147102661,126.22713688603115,Male,Married,PhD,High,Surabaya,Jawa Timur
59.74528507542457,59816.81491612912,26.898634335084495,Female,Married,Master's,High,Bandung,Jawa Barat
34.33913487120299,37108.52565967945,21.93650606182399,Male,Married,Master's,Medium,Pontianak,Kalimantan Barat
41.72623121797846,21614.123883758217,38.77472857869364,Male,Married,Master's,Low,Surabaya,Jawa Timur
36.97455371815521,75991.12494379331,85.62199651813975,Male,Married,Bachelor's,High,Tangerang,Banten
55.8983584751744,26607.176718353963,53.32400639970703,Male,Divorced,Bachelor's,Low,Depok,Jawa Barat
4.1124162618340705,78257.92542701715,59.61813939298173,Female,Single,PhD,Low,Palembang,Sumatera Selatan
40.784065549763184,69513.11125312104,66.70800167393654,Male,Married,Master's,Low,Palembang,Sumatera Selatan
39.62435615252993,49366.04565719966,3.1555375543208015,Male,Single,PhD,Low,Surabaya,Jawa Timur
35.10272696130812,90625.17997872819,79.61838904551797,Male,Divorced,Master's,Low,Depok,Jawa Barat
63.440945093263224,110876.58518909878,41.90108354952142,Male,Divorced,Master's,Medium,Yogyakarta,DI Yogyakarta
29.464717034874973,33268.90042821283,11.554395164445225,Female,Single,PhD,Medium,Tangerang,Banten
51.033350304063596,24236.206751579113,39.82158222327175,Female,Divorced,PhD,High,Jakarta,DKI Jakarta
45.631286253179084,14297.858951568653,9.77193879163795,Female,Married,Bachelor's,Low,Bandung,Jawa Barat
57.399750282961705,111562.59781347246,33.874596738984565,Female,Divorced,Master's,Low,Tangerang,Banten
32.326541897892426,29148.50766786751,38.27943570524141,Female,Married,Bachelor's,High,Balikpapan,Kalimantan Timur
31.471404311391133,64056.34902918117,40.288833617925576,Male,Single,Bachelor's,Low,Medan,Sumatera Utara
55.248908797206184,25068.624323824864,32.21411821600944,Female,Single,Bachelor's,High,Makassar,Sulawesi Selatan
46.529177008291434,78365.01115665723,62.60057697858292,Male,Single,Bachelor's,Medium,Pontianak,Kalimantan Barat
20.915814493202138,25589.597598839064,85.60867683316708,Female,Single,Master's,Low,Balikpapan,Kalimantan Timur
33.98903481197748,20013.061876563293,20.38625532823994,Male,Single,Master's,Low,Malang,Jawa Timur
46.022974500024795,32720.163397754746,12.768005524218665,Female,Single,Bachelor's,Low,Bogor,Jawa Barat
51.89093488010566,27836.743886801,43.91577550241004,Male,Married,Master's,Low,Semarang,Jawa Tengah
32.17000150849158,48930.19124070682,67.00322549665475,Female,Single,Bachelor's,Low,Semarang,Jawa Tengah
3.1146721323797664,35394.174959083735,91.31469714129977,Male,Divorced,PhD,Medium,Tangerang,Banten
47.80190141458143,49704.52216972677,49.01787988270681,Female,Married,Bachelor's,Low,Makassar,Sulawesi Selatan
25.135831030728315,31397.679360774124,86.68065089754839,Male,Married,PhD,Low,Surabaya,Jawa Timur
14.774595624408654,26041.49000372434,89.81040208558132,Female,Married,Bachelor's,High,Yogyakarta,DI Yogyakarta
4.179762975206167,27125.23423106093,52.20093322358184,Male,Married,Bachelor's,Medium,Balikpapan,Kalimantan Timur
51.581751182570635,100958.9622617715,72.61091049884723,Male,Single,Master's,Low,Semarang,Jawa Tengah
42.67202685526456,40643.14500179987,40.97492228953854,Female,Single,PhD,Low,Medan,Sumatera Utara
38.06646705074073,13468.634559667684,56.2406272217404,Male,Single,Master's,Medium,Bogor,Jawa Barat
59.05731671851591,27998.19977311152,68.5438827557295,Female,Divorced,Bachelor's,High,Pontianak,Kalimantan Barat
49.28522087929994,38117.661732585955,94.4677087952302,Male,Single,PhD,Medium,Surabaya,Jawa Timur
62.01190055538491,91372.50034068388,74.86134346282766,Male,Single,Bachelor's,Medium,Bandung,Jawa Barat
22.894438861829045,60739.49096116108,73.93814464726526,Female,Divorced,PhD,High,Denpasar,Bali
40.55084188859848,22905.700341118547,83.84349471157343,Male,Single,PhD,Medium,Palembang,Sumatera Selatan
19.982726125675814,121683.40098564765,61.039302555414935,Male,Single,Bachelor's,High,Balikpapan,Kalimantan Timur
38.01802968587893,35754.08536721856,82.01593160308198,Male,Married,Bachelor's,High,Pontianak,Kalimantan Barat
37.76799390103319,67721.90087902393,56.36843412312493,Female,Single,Master's,Low,Semarang,Jawa Tengah
49.14597728441992,20383.80009362785,44.27646200273588,Female,Divorced,Master's,Low,Medan,Sumatera Utara
41.59233045484468,10948.069872701642,74.19085842900586,Male,Married,Bachelor's,Medium,Denpasar,Bali
49.104292797638905,17957.879281972055,38.40685495945425,Female,Divorced,Master's,Low,Balikpapan,Kalimantan Timur
50.14472173080563,7149.754231654787,86.96150484920506,Female,Divorced,Master's,High,Bogor,Jawa Barat
69.01407280598085,104406.23382614592,81.18537322864971,Female,Single,Bachelor's,High,Pontianak,Kalimantan Barat
36.901143481280386,40427.537758943196,54.909666155150035,Male,Married,PhD,Medium,Banda Aceh,Aceh
28.76670489133707,22872.21172191112,29.72611678743496,Female,Single,Bachelor's,Medium,Balikpapan,Kalimantan Timur
44.19908699911331,45538.43688328277,23.47192863326285,Male,Married,Master's,Low,Palembang,Sumatera Selatan
30.570359647185935,39921.36878704027,-4.890998774063149,Female,Married,Bachelor's,Medium,Denpasar,Bali
60.26548998967497,49536.581598536155,62.35440563139423,Male,Married,Bachelor's,Medium,Banda Aceh,Aceh
37.31816549371197,66487.26473556506,55.32356933014435,Male,Divorced,PhD,Medium,Semarang,Jawa Tengah
33.64750721763812,31414.957861531973,79.28107684936953,Male,Single,PhD,High,Balikpapan,Kalimantan Timur
34.87289562503547,23390.385642793393,84.50274844688442,Male,Married,Master's,Low,Medan,Sumatera Utara
50.33942650513133,54933.992504139205,44.64475196675866,Female,Married,Master's,High,Bogor,Jawa Barat
38.94928921799069,54239.59137516755,72.91887016362232,Female,Divorced,Master's,High,Samarinda,Kalimantan Timur
32.65833133830503,38191.48653042258,10.104135561995207,Female,Married,Master's,Medium,Pekanbaru,Riau
62.6495749291059,107880.24996760498,89.22259210850471,Female,Married,Master's,High,Palembang,Sumatera Selatan
29.86979207139725,29175.626726997063,36.425156965000184,Female,Single,Bachelor's,Low,Bogor,Jawa Barat
41.462358962428915,23157.431293054186,78.62897792456552,Male,Divorced,Bachelor's,Low,Makassar,Sulawesi Selatan
49.479979970932995,44758.90569079347,74.04681294015266,Male,Divorced,Master's,Low,Makassar,Sulawesi Selatan
19.792643564578047,25913.803815035,34.69001421905884,Female,Married,PhD,High,Balikpapan,Kalimantan Timur
47.24338651827702,46525.61322968825,70.35189277327441,Female,Married,PhD,High,Jakarta,DKI Jakarta
27.28360021875416,23944.546469319077,66.13347967808579,Female,Divorced,Master's,High,Denpasar,Bali
51.696176150842035,29729.01721801534,73.83780673539611,Male,Married,Bachelor's,Low,Balikpapan,Kalimantan Timur
28.48553684505331,93472.28086808944,-12.088991606798203,Male,Married,PhD,Low,Pontianak,Kalimantan Barat
50.005997414035185,29649.671396809517,68.82887902203782,Male,Divorced,PhD,Low,Denpasar,Bali
55.375829861831264,24356.991875986958,50.04871967771848,Female,Married,PhD,High,Balikpapan,Kalimantan Timur
52.19867483322646,65208.12745430916,57.46076716673707,Male,Single,PhD,Low,Bandung,Jawa Barat
44.26711642709533,21471.44141501616,44.86690710068822,Female,Married,Bachelor's,Low,Yogyakarta,DI Yogyakarta
37.99308774191391,25681.55695170382,68.75673175338056,Female,Divorced,Bachelor's,Medium,Surabaya,Jawa Timur
33.50654550764703,48449.65808643555,57.42950871351212,Male,Single,PhD,High,Palembang,Sumatera Selatan
60.12345098062235,58058.4599416525,39.42029851115822,Female,Married,Bachelor's,High,Yogyakarta,DI Yogyakarta
31.906562137820636,66852.11336315317,75.11434328340209,Female,Single,Bachelor's,Low,Jakarta,DKI Jakarta
27.51814104359005,24993.950233097185,15.460363695646294,Male,Divorced,Master's,Medium,Makassar,Sulawesi Selatan
49.64979615542679,48923.06966447489,11.87698126465375,Male,Single,Master's,Medium,Bandung,Jawa Barat
30.65022155857556,28765.898947062684,32.44720004044069,Female,Married,Master's,Low,Makassar,Sulawesi Selatan
28.649174532940346,26827.216258928347,49.498165012993326,Female,Married,Master's,Medium,Balikpapan,Kalimantan Timur
22.233144591793057,66277.54235702756,118.39588330761568,Female,Divorced,PhD,Low,Depok,Jawa Barat
34.72217208701327,27590.389983512523,38.44296688714522,Female,Single,Master's,High,Denpasar,Bali
39.92470468934559,41735.2885453376,62.75962931920304,Female,Single,Master's,Medium,Malang,Jawa Timur
44.160192459589084,39253.258332874524,58.71980491184553,Female,Divorced,Bachelor's,Medium,Tangerang,Banten
53.36698117589329,21260.853817358566,98.45271684565509,Female,Divorced,PhD,Medium,Pontianak,Kalimantan Barat
47.84967300765532,58867.61732357909,36.188283662183636,Female,Divorced,Bachelor's,Low,Bandung,Jawa Barat
38.518661145808665,48056.87320032548,88.91632005903263,Female,Divorced,Bachelor's,High,Medan,Sumatera Utara
38.423456207063644,13451.618253861456,48.02973006262758,Male,Married,Bachelor's,Medium,Tangerang,Banten
47.632047095897384,41718.94226555398,22.151601000716227,Female,Married,Master's,High,Bekasi,Jawa Barat
57.5434121180714,24674.19606742201,64.88390609560352,Male,Divorced,PhD,High,Bogor,Jawa Barat
42.6420845932816,62851.975984022276,10.723228177772341,Female,Divorced,Master's,Medium,Surabaya,Jawa Timur
34.90129889526468,17628.991702452586,72.18269695610893,Male,Single,PhD,High,Balikpapan,Kalimantan Timur
28.09274198588791,30386.73719401094,32.65013594021326,Male,Married,Bachelor's,Low,Bandung,Jawa Barat
22.21233156264107,43521.58389415297,85.67527664739592,Female,Single,PhD,Low,Malang,Jawa Timur
49.6615057365658,37315.72681019409,17.595620651860344,Male,Single,Bachelor's,Low,Depok,Jawa Barat
48.51372080731424,53182.205077834355,23.16836299772112,Male,Married,Master's,High,Semarang,Jawa Tengah
48.5057258263866,16996.946801478956,37.012813939186316,Male,Divorced,Bachelor's,Low,Tangerang,Banten
39.327427197423276,82947.00330414384,62.813245007351696,Male,Married,Master's,Medium,Bekasi,Jawa Barat
59.29015169659276,47219.97727559917,87.87661964116835,Female,Single,Master's,High,Yogyakarta,DI Yogyakarta
34.70645957039737,71672.26319605253,62.740686370260306,Male,Married,Master's,Low,Yogyakarta,DI Yogyakarta
53.41850008369367,56225.18598075002,14.684192891476727,Female,Divorced,Bachelor's,Low,Jakarta,DKI Jakarta
40.49634236513594,36105.29981309205,47.6786590798944,Male,Married,Master's,Low,Batam,Kepulauan Riau
33.09144005916861,19108.736054996854,91.212916004576,Male,Divorced,PhD,Low,Medan,Sumatera Utara
48.7028939951309,27397.948282606314,81.4832296958443,Female,Divorced,PhD,Medium,Samarinda,Kalimantan Timur
46.32526954289192,80400.98179163865,9.313583541729344,Male,Single,PhD,Low,Jakarta,DKI Jakarta
45.64064587047004,72599.90489517333,36.37412849893826,Female,Single,PhD,Medium,Batam,Kepulauan Riau
42.05661948673058,26640.82279693372,84.04525613911242,Female,Divorced,Master's,High,Balikpapan,Kalimantan Timur
40.5073899376812,8873.706496949379,95.74563807976578,Female,Divorced,PhD,Medium,Balikpapan,Kalimantan Timur
72.0488359073157,32651.795738745182,69.0269504932439,Male,Single,Bachelor's,Low,Bandung,Jawa Barat
56.395336387550245,31449.820540737583,97.5137894404481,Male,Divorced,PhD,Low,Samarinda,Kalimantan Timur
50.396749634811655,32051.96253385724,56.1410792970575,Female,Married,PhD,High,Bogor,Jawa Barat
42.45338905664405,47300.19045079088,-42.33597126763959,Female,Divorced,Bachelor's,Medium,Palembang,Sumatera Selatan
54.0930436077567,56280.66289408537,92.16429866516725,Male,Divorced,Bachelor's,Low,Balikpapan,Kalimantan Timur
47.733932093088875,59584.44169264671,57.007115917808676,Male,Single,PhD,Medium,Surabaya,Jawa Timur
41.34066178606246,45381.26211403286,7.05883168228047,Female,Single,Master's,Low,Yogyakarta,DI Yogyakarta
37.05366377154311,14759.093038917319,27.599963204590523,Male,Single,Bachelor's,High,Bandung,Jawa Barat
39.948074610385056,30619.738642319604,55.93683387518391,Female,Married,Master's,Medium,Bogor,Jawa Barat
-0.2155345664147248,114926.13444178576,55.867896281709676,Male,Divorced,Master's,Low,Batam,Kepulauan Riau
43.73781091086934,43787.70579715766,82.22005111666677,Female,Divorced,PhD,High,Pekanbaru,Riau
34.649810958565325,43647.87093387531,59.32266749356759,Male,Single,Master's,Low,Bekasi,Jawa Barat
61.704709977677496,43466.37674845938,44.182080503271635,Male,Divorced,Master's,Low,Depok,Jawa Barat
41.25147292055281,44698.25810405519,14.876585391334828,Male,Divorced,Master's,High,Surabaya,Jawa Timur
25.543475546045496,11030.769890088452,68.89941207714028,Male,Married,PhD,Medium,Semarang,Jawa Tengah
40.35155799633447,32216.623031672843,57.11601969937726,Female,Divorced,Bachelor's,Medium,Bogor,Jawa Barat
27.400425894187443,35633.931114510924,77.24907480840069,Male,Married,PhD,High,Surabaya,Jawa Timur
47.15429640426206,68923.17101218215,44.74560401934093,Female,Divorced,Bachelor's,High,Yogyakarta,DI Yogyakarta
44.78231573641331,37191.53450563659,26.3996375513714,Female,Single,Master's,High,Jakarta,DKI Jakarta
53.45191520440748,15942.508425766577,31.669450527061002,Female,Single,Bachelor's,High,Bandung,Jawa Barat
30.71853670797065,45028.21526187485,82.55588717386195,Male,Divorced,Bachelor's,Medium,Samarinda,Kalimantan Timur
41.44210525096591,24296.502182932152,47.162900980733326,Female,Single,Bachelor's,High,Surabaya,Jawa Timur
23.25471665945374,19763.79839822072,70.3890210630316,Female,Married,Bachelor's,High,Balikpapan,Kalimantan Timur
50.11943216502129,23930.772849521014,18.326702899401226,Female,Single,Master's,Medium,Palembang,Sumatera Selatan
47.74532534572159,47631.6204495736,56.298611512114945,Female,Married,Bachelor's,Low,Pontianak,Kalimantan Barat
47.44546527335842,68144.15180571906,90.48107861647202,Female,Divorced,Bachelor's,Low,Jakarta,DKI Jakarta
41.02104740764023,46233.73348243735,57.96983581529642,Male,Divorced,Master's,Medium,Samarinda,Kalimantan Timur
46.392047580254285,49812.02062055198,37.33473280480905,Male,Single,Bachelor's,Medium,Batam,Kepulauan Riau
61.85640840801175,46005.79456853434,44.16446120922478,Male,Divorced,PhD,Medium,Batam,Kepulauan Riau
37.29377465845382,38202.78082573095,66.02666370613267,Male,Divorced,Bachelor's,Medium,Pontianak,Kalimantan Barat
42.8023873882311,51455.12345155972,67.98106991674999,Male,Married,PhD,High,Yogyakarta,DI Yogyakarta
26.880358110641673,10835.81647504282,78.18553355410415,Male,Married,PhD,High,Medan,Sumatera Utara
29.71260749922168,38389.68856843745,62.85344810661442,Female,Divorced,PhD,Medium,Pontianak,Kalimantan Barat
42.271572810212994,21537.211439335373,74.93117238392271,Female,Single,Master's,Low,Balikpapan,Kalimantan Timur
55.351136107124795,64955.083456981134,19.809036431986016,Female,Single,PhD,Low,Medan,Sumatera Utara
37.66834928472956,33739.42613105935,76.06310536211079,Male,Single,PhD,Medium,Semarang,Jawa Tengah
37.93308511894239,36881.82068010955,47.91236626044858,Female,Divorced,Master's,Medium,Malang,Jawa Timur
35.71049182144313,17110.781876199315,49.96617320104727,Female,Single,Master's,Low,Palembang,Sumatera Selatan
34.0481632790238,60380.13532656073,20.68689108323113,Male,Single,PhD,Low,Yogyakarta,DI Yogyakarta
44.834628924214684,49695.22147792935,15.458631512486903,Male,Divorced,Master's,High,Batam,Kepulauan Riau
21.53565061267762,47976.852844399924,29.4217750862787,Male,Married,Bachelor's,Low,Pekanbaru,Riau
57.652214496667455,24185.0166552117,40.73242193766927,Male,Married,PhD,Low,Batam,Kepulauan Riau
32.349510124317014,24665.975861987565,79.66605283075882,Male,Divorced,PhD,Low,Pontianak,Kalimantan Barat
50.384745310695834,40611.222645100104,80.15179515115685,Female,Married,Bachelor's,Low,Surabaya,Jawa Timur
24.490018233879614,25661.594990654026,74.68108151156771,Female,Single,Master's,High,Bandung,Jawa Barat
49.69492169710084,45136.49866965597,27.50224878949774,Male,Divorced,Bachelor's,High,Pontianak,Kalimantan Barat
49.73527990158847,12326.956129087797,49.39417614257499,Male,Divorced,Bachelor's,High,Balikpapan,Kalimantan Timur
45.994626936076656,28459.227325839434,23.427519203664815,Male,Married,Master's,Low,Pontianak,Kalimantan Barat
28.0724292166027,89176.84794684967,18.626118053782278,Male,Divorced,Master's,High,Pekanbaru,Riau
44.244126464775,45240.270706466334,71.64374758255326,Male,Divorced,PhD,Medium,Semarang,Jawa Tengah
25.620269598452943,39473.97339261624,50.631730263792264,Female,Single,PhD,High,Medan,Sumatera Utara
37.71407768374959,97989.27058532248,51.97202676286847,Female,Divorced,PhD,Low,Makassar,Sulawesi Selatan
54.38237031241924,11293.958216416539,61.00437440788542,Male,Divorced,Master's,Low,Malang,Jawa Timur
51.357125051919645,24157.36164393113,66.64277510570585,Male,Divorced,PhD,Medium,Bekasi,Jawa Barat
41.19737825302563,29715.18323292851,11.90425771283168,Male,Divorced,Bachelor's,High,Samarinda,Kalimantan Timur
28.327514513003056,55780.27640850222,50.03613795910036,Male,Married,PhD,Medium,Bekasi,Jawa Barat
49.392640258264514,56265.012965146656,51.19615565577149,Female,Divorced,Master's,Low,Banda Aceh,Aceh
41.25195609007433,23552.7212670229,73.60088690605902,Male,Single,Master's,High,Pontianak,Kalimantan Barat
10.835897223004498,59812.93142169957,30.12846310246445,Male,Married,PhD,High,Pekanbaru,Riau
51.17418774211474,29683.381310230576,78.61364201891917,Male,Divorced,Master's,High,Tangerang,Banten
40.684973159694,66557.3867279534,37.450738134782085,Female,Married,Master's,Medium,Jakarta,DKI Jakarta
56.63186622377994,21669.88203769471,36.56001282976723,Female,Divorced,PhD,Low,Palembang,Sumatera Selatan
26.761483255043537,34144.06987117309,63.33987689898703,Male,Divorced,PhD,High,Malang,Jawa Timur
-0.2971495715480046,28421.930939168957,41.85214031091766,Male,Married,Bachelor's,Medium,Jakarta,DKI Jakarta
44.62809015848741,61575.24400953134,45.97207582174721,Female,Married,Master's,Medium,Bekasi,Jawa Barat
44.79032779686565,27962.21439020552,52.750581267303886,Male,Married,PhD,High,Palembang,Sumatera Selatan
19.021268841116125,35552.85478895882,51.20213174857767,Female,Married,Bachelor's,Medium,Jakarta,DKI Jakarta
28.27950590373412,46789.1070200267,49.74161713484304,Male,Single,Master's,Low,Batam,Kepulauan Riau
76.81783066835872,47697.26041184252,47.680188344880406,Female,Married,Master's,High,Denpasar,Bali
37.027062016000556,56583.703784710066,49.78788333710574,Female,Single,Bachelor's,Medium,Bandung,Jawa Barat
50.502466692890806,40358.705027990625,80.98766276783873,Male,Divorced,Master's,Medium,Banda Aceh,Aceh
32.54142224421101,29462.558781154865,56.036785828503895,Male,Divorced,PhD,High,Tangerang,Banten
13.826062314908963,30489.89594812305,43.51037400059178,Female,Married,Bachelor's,Medium,Balikpapan,Kalimantan Timur
38.78664279165323,36784.6588294414,48.67077737886294,Male,Divorced,Bachelor's,Low,Pekanbaru,Riau
37.54714071628063,41142.47155275453,20.39678584767708,Male,Single,PhD,Medium,Surabaya,Jawa Timur
35.80158289731117,33739.15043668034,31.991038893582015,Male,Single,Bachelor's,Low,Semarang,Jawa Tengah
39.509669138416896,36665.87300238846,75.2990971308998,Male,Married,PhD,High,Makassar,Sulawesi Selatan
44.43548753139328,17006.87698407804,56.45126727935113,Female,Married,PhD,High,Yogyakarta,DI Yogyakarta
39.048479633700516,50699.82014957589,60.54629682302226,Female,Married,Master's,Medium,Pekanbaru,Riau
24.56791981668427,39757.593943689964,51.71585931333678,Female,Single,Master's,Low,Bogor,Jawa Barat
47.3204022903052,59930.1626093871,51.67531031225414,Male,Married,Master's,Medium,Palembang,Sumatera Selatan
